x_t,x_t-15,x_t-30,x_t-45
0.8114898732976653,1.1081431795095367,0.9921314575506468,0.43886073086264976
0.7843496606227287,1.097234701279937,0.9814709896418243,0.45225821840098784
0.764356768070053,1.0906410922507592,0.9710727822509257,0.4866981796507061
0.7501002065576394,1.0888755603411708,0.9643847789733573,0.541955784650929
0.7395998841963842,1.0912461849493047,0.9652133994066814,0.612446453944622
0.7307824391457876,1.0958575523041652,0.9768467964538348,0.6893495180556757
0.7219978439990518,1.0997040470093538,1.0007486591451407,0.7643570069578908
0.7124595888208729,1.0988078237330057,1.0352818334817935,0.8317542828478409
0.7025336077871124,1.0886274393617124,1.074882143318982,0.888459309771229
0.6939111629964242,1.0655220448013134,1.1109890832977862,0.9332835693006903
0.6897518191050394,1.0292517549474307,1.135900237066807,0.9662409564450943
0.6946081995606815,0.9838189331531251,1.1466365899477895,0.9880837181609199
0.7133367569280079,0.935082636897321,1.1450272072533318,1.0000119572937791
0.7483919458930419,0.8881025630770599,1.1352482755300142,1.00350183864658
0.7973151722732562,0.8462775535994848,1.1217186650237643,1.0002353662118502
0.8536670490442,0.8114898732976653,1.1081431795095367,0.9921314575506468
0.9107208986086217,0.7843496606227287,1.097234701279937,0.9814709896418243
0.9640636772413058,0.764356768070053,1.0906410922507592,0.9710727822509257
1.0118227230857282,0.7501002065576394,1.0888755603411708,0.9643847789733573
1.0537689277391862,0.7395998841963842,1.0912461849493047,0.9652133994066814
1.0904041817696888,0.7307824391457876,1.0958575523041652,0.9768467964538348
1.1223776808334924,0.7219978439990518,1.0997040470093538,1.0007486591451407
1.1502118009147573,0.7124595888208729,1.0988078237330057,1.0352818334817935
1.1742381148387415,0.7025336077871124,1.0886274393617124,1.074882143318982
1.194661079359372,0.6939111629964242,1.0655220448013134,1.1109890832977862
1.2117037944197389,0.6897518191050394,1.0292517549474307,1.135900237066807
1.2258139860181243,0.6946081995606815,0.9838189331531251,1.1466365899477895
1.2379005413874538,0.7133367569280079,0.935082636897321,1.1450272072533318
1.249492480109099,0.7483919458930419,0.8881025630770599,1.1352482755300142
1.262504043318272,0.7973151722732562,0.8462775535994848,1.1217186650237643
1.2781130636115465,0.8536670490442,0.8114898732976653,1.1081431795095367
1.2947658630841568,0.9107208986086217,0.7843496606227287,1.097234701279937
1.3069139084363828,0.9640636772413058,0.764356768070053,1.0906410922507592
1.3070251027147164,1.0118227230857282,0.7501002065576394,1.0888755603411708
1.290176022100919,1.0537689277391862,0.7395998841963842,1.0912461849493047
1.256401359050341,1.0904041817696888,0.7307824391457876,1.0958575523041652
1.2091574162593508,1.1223776808334924,0.7219978439990518,1.0997040470093538
1.152836079914692,1.1502118009147573,0.7124595888208729,1.0988078237330057
1.0913523571276806,1.1742381148387415,0.7025336077871124,1.0886274393617124
1.0277428855218989,1.194661079359372,0.6939111629964242,1.0655220448013134
0.9642157502935369,1.2117037944197389,0.6897518191050394,1.0292517549474307
0.9023134209852158,1.2258139860181243,0.6946081995606815,0.9838189331531251
0.8430607268204172,1.2379005413874538,0.7133367569280079,0.935082636897321
0.7870634685529457,1.249492480109099,0.7483919458930419,0.8881025630770599
0.7345560307340689,1.262504043318272,0.7973151722732562,0.8462775535994848
0.6854203093196928,1.2781130636115465,0.8536670490442,0.8114898732976653
0.6392473865680371,1.2947658630841568,0.9107208986086217,0.7843496606227287
0.5955571183739341,1.3069139084363828,0.9640636772413058,0.764356768070053
0.5541853696286542,1.3070251027147164,1.0118227230857282,0.7501002065576394
0.5155902601509927,1.290176022100919,1.0537689277391862,0.7395998841963842
0.4808427050137081,1.256401359050341,1.0904041817696888,0.7307824391457876
0.45148542311155443,1.2091574162593508,1.1223776808334924,0.7219978439990518
0.4296007581253985,1.152836079914692,1.1502118009147573,0.7124595888208729
0.4181258789696713,1.0913523571276806,1.1742381148387415,0.7025336077871124
0.4211145758959759,1.0277428855218989,1.194661079359372,0.6939111629964242
0.44325890273296364,0.9642157502935369,1.2117037944197389,0.6897518191050394
0.48773229701188914,0.9023134209852158,1.2258139860181243,0.6946081995606815
0.5527568939141566,0.8430607268204172,1.2379005413874538,0.7133367569280079
0.6303946887771719,0.7870634685529457,1.249492480109099,0.7483919458930419
0.7100799941061585,0.7345560307340689,1.262504043318272,0.7973151722732562
0.7833256437883909,0.6854203093196928,1.2781130636115465,0.8536670490442
0.8454791463601912,0.6392473865680371,1.2947658630841568,0.9107208986086217
0.8949481831028832,0.5955571183739341,1.3069139084363828,0.9640636772413058
0.9318624920801704,0.5541853696286542,1.3070251027147164,1.0118227230857282
0.9571227662652271,0.5155902601509927,1.290176022100919,1.0537689277391862
0.9719455332393626,0.4808427050137081,1.256401359050341,1.0904041817696888
0.9777323202762278,0.45148542311155443,1.2091574162593508,1.1223776808334924
0.9760641288481409,0.4296007581253985,1.152836079914692,1.1502118009147573
0.9687230348987174,0.4181258789696713,1.0913523571276806,1.1742381148387415
0.9577524900392105,0.4211145758959759,1.0277428855218989,1.194661079359372
0.9455887604176746,0.44325890273296364,0.9642157502935369,1.2117037944197389
0.9352380303594676,0.48773229701188914,0.9023134209852158,1.2258139860181243
0.930340058011898,0.5527568939141566,0.8430607268204172,1.2379005413874538
0.9347782616981533,0.6303946887771719,0.7870634685529457,1.249492480109099
0.9515582177731624,0.7100799941061585,0.7345560307340689,1.262504043318272
0.9812440058252871,0.7833256437883909,0.6854203093196928,1.2781130636115465
1.0206534942470802,0.8454791463601912,0.6392473865680371,1.2947658630841568
1.062716842817517,0.8949481831028832,0.5955571183739341,1.3069139084363828
1.0989435932280298,0.9318624920801704,0.5541853696286542,1.3070251027147164
1.1236690324982634,0.9571227662652271,0.5155902601509927,1.290176022100919
1.1360692648243842,0.9719455332393626,0.4808427050137081,1.256401359050341
1.138817581612338,0.9777323202762278,0.45148542311155443,1.2091574162593508
1.1358664196390773,0.9760641288481409,0.4296007581253985,1.152836079914692
1.1310156674979581,0.9687230348987174,0.4181258789696713,1.0913523571276806
1.1272865668671952,0.9577524900392105,0.4211145758959759,1.0277428855218989
1.1266933268535515,0.9455887604176746,0.44325890273296364,0.9642157502935369
1.1301552651675781,0.9352380303594676,0.48773229701188914,0.9023134209852158
1.1374812458138217,0.930340058011898,0.5527568939141566,0.8430607268204172
1.147446521443364,0.9347782616981533,0.6303946887771719,0.7870634685529457
1.157936528733569,0.9515582177731624,0.7100799941061585,0.7345560307340689
1.1660011737491998,0.9812440058252871,0.7833256437883909,0.6854203093196928
1.1677076874718346,1.0206534942470802,0.8454791463601912,0.6392473865680371
1.1583231612071099,1.062716842817517,0.8949481831028832,0.5955571183739341
1.1341597146852243,1.0989435932280298,0.9318624920801704,0.5541853696286542
1.0956546708785067,1.1236690324982634,0.9571227662652271,0.5155902601509927
1.047672951111464,1.1360692648243842,0.9719455332393626,0.4808427050137081
0.9962979400332037,1.138817581612338,0.9777323202762278,0.45148542311155443
0.94626341923407,1.1358664196390773,0.9760641288481409,0.4296007581253985
0.9004196905484579,1.1310156674979581,0.9687230348987174,0.4181258789696713
0.8600333916345155,1.1272865668671952,0.9577524900392105,0.4211145758959759
0.8251470692132115,1.1266933268535515,0.9455887604176746,0.44325890273296364
0.7948949901683754,1.1301552651675781,0.9352380303594676,0.48773229701188914
0.7678521376992086,1.1374812458138217,0.930340058011898,0.5527568939141566
0.7424465566225726,1.147446521443364,0.9347782616981533,0.6303946887771719
0.7173783458463967,1.157936528733569,0.9515582177731624,0.7100799941061585
0.6919400504655165,1.1660011737491998,0.9812440058252871,0.7833256437883909
0.6661665979453733,1.1677076874718346,1.0206534942470802,0.8454791463601912
0.64086054890526,1.1583231612071099,1.062716842817517,0.8949481831028832
0.6176500478931568,1.1341597146852243,1.0989435932280298,0.9318624920801704
0.5992023991245741,1.0956546708785067,1.1236690324982634,0.9571227662652271
0.589448266356202,1.047672951111464,1.1360692648243842,0.9719455332393626
0.593236234604911,0.9962979400332037,1.138817581612338,0.9777323202762278
0.6147156494069526,0.94626341923407,1.1358664196390773,0.9760641288481409
0.6547212661352054,0.9004196905484579,1.1310156674979581,0.9687230348987174
0.7093638431393936,0.8600333916345155,1.1272865668671952,0.9577524900392105
0.7717925589683283,0.8251470692132115,1.1266933268535515,0.9455887604176746
0.8354422173577867,0.7948949901683754,1.1301552651675781,0.9352380303594676
0.8958621003883531,0.7678521376992086,1.1374812458138217,0.930340058011898
0.9507082663638289,0.7424465566225726,1.147446521443364,0.9347782616981533
0.9989939266956847,0.7173783458463967,1.157936528733569,0.9515582177731624
1.0403928507603781,0.6919400504655165,1.1660011737491998,0.9812440058252871
1.0748305003094172,0.6661665979453733,1.1677076874718346,1.0206534942470802
1.1023392691268898,0.64086054890526,1.1583231612071099,1.062716842817517
1.123084267117091,0.6176500478931568,1.1341597146852243,1.0989435932280298
1.1374675350406258,0.5992023991245741,1.0956546708785067,1.1236690324982634
1.1462606384445824,0.589448266356202,1.047672951111464,1.1360692648243842
1.1507642414238994,0.593236234604911,0.9962979400332037,1.138817581612338
1.15298353529738,0.6147156494069526,0.94626341923407,1.1358664196390773
1.1556953455515502,0.6547212661352054,0.9004196905484579,1.1310156674979581
1.1621289713475877,0.7093638431393936,0.8600333916345155,1.1272865668671952
1.174992183473516,0.7717925589683283,0.8251470692132115,1.1266933268535515
1.1949316936948946,0.8354422173577867,0.7948949901683754,1.1301552651675781
1.2190291152815924,0.8958621003883531,0.7678521376992086,1.1374812458138217
1.2404710620406623,0.9507082663638289,0.7424465566225726,1.147446521443364
1.2508393940297782,0.9989939266956847,0.7173783458463967,1.157936528733569
1.2443556171925012,1.0403928507603781,0.6919400504655165,1.1660011737491998
1.2203222274190628,1.0748305003094172,0.6661665979453733,1.1677076874718346
1.1819953627525601,1.1023392691268898,0.64086054890526,1.1583231612071099
1.1340970934338226,1.123084267117091,0.6176500478931568,1.1341597146852243
1.0810989358319207,1.1374675350406258,0.5992023991245741,1.0956546708785067
1.0265656185412626,1.1462606384445824,0.589448266356202,1.047672951111464
0.9730895551739837,1.1507642414238994,0.593236234604911,0.9962979400332037
0.9224152346457984,1.15298353529738,0.6147156494069526,0.94626341923407
0.8755461683535438,1.1556953455515502,0.6547212661352054,0.9004196905484579
0.8327524126533256,1.1621289713475877,0.7093638431393936,0.8600333916345155
0.7934999915591731,1.174992183473516,0.7717925589683283,0.8251470692132115
0.7564625338785957,1.1949316936948946,0.8354422173577867,0.7948949901683754
0.7198791020359085,1.2190291152815924,0.8958621003883531,0.7678521376992086
0.6823514069783816,1.2404710620406623,0.9507082663638289,0.7424465566225726
0.643680282871611,1.2508393940297782,0.9989939266956847,0.7173783458463967
0.6050825720230946,1.2443556171925012,1.0403928507603781,0.6919400504655165
0.5686846626095834,1.2203222274190628,1.0748305003094172,0.6661665979453733
0.5369518255808389,1.1819953627525601,1.1023392691268898,0.64086054890526
0.5125774007467258,1.1340970934338226,1.123084267117091,0.6176500478931568
0.49870673875966315,1.0810989358319207,1.1374675350406258,0.5992023991245741
0.49902097768131615,1.0265656185412626,1.1462606384445824,0.589448266356202
0.5170912847135604,0.9730895551739837,1.1507642414238994,0.593236234604911
0.5546575849449706,0.9224152346457984,1.15298353529738,0.6147156494069526
0.6096916165012527,0.8755461683535438,1.1556953455515502,0.6547212661352054
0.6763104510959678,0.8327524126533256,1.1621289713475877,0.7093638431393936
0.747136073110197,0.7934999915591731,1.174992183473516,0.7717925589683283
0.8159530478352168,0.7564625338785957,1.1949316936948946,0.8354422173577867
0.8787667143843759,0.7198791020359085,1.2190291152815924,0.8958621003883531
0.9334361448539166,0.6823514069783816,1.2404710620406623,0.9507082663638289
0.9788809604728315,0.643680282871611,1.2508393940297782,0.9989939266956847
1.0145408889924235,0.6050825720230946,1.2443556171925012,1.0403928507603781
1.0402699984554276,0.5686846626095834,1.2203222274190628,1.0748305003094172
1.0564685734415489,0.5369518255808389,1.1819953627525601,1.1023392691268898
1.0641577052878606,0.5125774007467258,1.1340970934338226,1.123084267117091
1.0649187722006017,0.49870673875966315,1.0810989358319207,1.1374675350406258
1.0608141891255458,0.49902097768131615,1.0265656185412626,1.1462606384445824
1.054379294783422,0.5170912847135604,0.9730895551739837,1.1507642414238994
1.0486500789219564,0.5546575849449706,0.9224152346457984,1.15298353529738
1.0470621794779154,0.6096916165012527,0.8755461683535438,1.1556953455515502
1.0529826122839236,0.6763104510959678,0.8327524126533256,1.1621289713475877
1.06876332262325,0.747136073110197,0.7934999915591731,1.174992183473516
1.0944943010861352,0.8159530478352168,0.7564625338785957,1.1949316936948946
1.1267895627866495,0.8787667143843759,0.7198791020359085,1.2190291152815924
1.158423216533531,0.9334361448539166,0.6823514069783816,1.2404710620406623
1.1804674882259047,0.9788809604728315,0.643680282871611,1.2508393940297782
1.1866995452438327,1.0145408889924235,0.6050825720230946,1.2443556171925012
1.176325423337542,1.0402699984554276,0.5686846626095834,1.2203222274190628
1.1528366118596582,1.0564685734415489,0.5369518255808389,1.1819953627525601
1.1213075076823649,1.0641577052878606,0.5125774007467258,1.1340970934338226
1.0865150371121959,1.0649187722006017,0.49870673875966315,1.0810989358319207
1.0522192116938682,1.0608141891255458,0.49902097768131615,1.0265656185412626
1.0210604024098364,1.054379294783422,0.5170912847135604,0.9730895551739837
0.9946011524021814,1.0486500789219564,0.5546575849449706,0.9224152346457984
0.9732975919078151,1.0470621794779154,0.6096916165012527,0.8755461683535438
0.9563835122613913,1.0529826122839236,0.6763104510959678,0.8327524126533256
0.9417906084033056,1.06876332262325,0.747136073110197,0.7934999915591731
0.9263168381191595,1.0944943010861352,0.8159530478352168,0.7564625338785957
0.9062782049198251,1.1267895627866495,0.8787667143843759,0.7198791020359085
0.8787917434682095,1.158423216533531,0.9334361448539166,0.6823514069783816
0.8433293310418208,1.1804674882259047,0.9788809604728315,0.643680282871611
0.8022870817017973,1.1866995452438327,1.0145408889924235,0.6050825720230946
0.7598055042544107,1.176325423337542,1.0402699984554276,0.5686846626095834
0.7201226808280019,1.1528366118596582,1.0564685734415489,0.5369518255808389
0.6868491864557846,1.1213075076823649,1.0641577052878606,0.5125774007467258
0.6629654067508401,1.0865150371121959,1.0649187722006017,0.49870673875966315
0.6508082661594324,1.0522192116938682,1.0608141891255458,0.49902097768131615
0.6517217482487392,1.0210604024098364,1.054379294783422,0.5170912847135604
0.6655553549066494,0.9946011524021814,1.0486500789219564,0.5546575849449706
0.6905038929240032,0.9732975919078151,1.0470621794779154,0.6096916165012527
0.7236050853705955,0.9563835122613913,1.0529826122839236,0.6763104510959678
0.7616658579738466,0.9417906084033056,1.06876332262325,0.747136073110197
0.8021166479952596,0.9263168381191595,1.0944943010861352,0.8159530478352168
0.8435076606260867,0.9062782049198251,1.1267895627866495,0.8787667143843759
0.88560334779324,0.8787917434682095,1.158423216533531,0.9334361448539166
0.9289824215768112,0.8433293310418208,1.1804674882259047,0.9788809604728315
0.9739662377432732,0.8022870817017973,1.1866995452438327,1.0145408889924235
1.0192699573401038,0.7598055042544107,1.176325423337542,1.0402699984554276
1.0618362344999193,0.7201226808280019,1.1528366118596582,1.0564685734415489
1.0984564777181824,0.6868491864557846,1.1213075076823649,1.0641577052878606
1.1274292714551335,0.6629654067508401,1.0865150371121959,1.0649187722006017
