Date,Open,High,Low,Close,Adj Close,Volume
2003-07-28,35.582436,35.609318,35.125446,35.259857,18.437143,343058
2003-07-29,34.919353,35.206093,34.784946,34.991039,18.296577,507557
2003-07-30,34.802868,35.206093,34.722221,35.044804,18.324694,371963
2003-07-31,34.731182,34.838711,34.489246,34.578854,18.081053,739015
2003-08-01,34.417564,34.417564,33.691757,33.790321,17.668734,888559
2003-08-04,34.274193,34.462364,34.041218,34.345879,17.959229,631879
2003-08-05,34.498207,34.722221,34.274193,34.283154,17.926432,644825
2003-08-06,34.623657,34.704300,34.345879,34.543011,18.062311,527868
2003-08-07,34.238350,34.623657,34.175629,34.596775,18.090422,563915
2003-08-08,34.077061,34.229389,33.853046,34.050179,17.804607,474077
2003-08-11,34.005375,34.184589,33.763439,34.014336,17.785870,425084
2003-08-12,33.906811,34.139786,33.853046,34.077061,17.818666,473854
2003-08-13,33.772400,33.772400,33.467743,33.476704,17.504744,574852
2003-08-14,33.557346,33.799282,33.485664,33.494625,17.514114,305896
2003-08-15,33.879929,34.166668,33.870968,34.094982,17.828037,526752
2003-08-18,34.121864,34.166668,34.005375,34.148746,17.856146,383569
2003-08-19,33.942654,33.960571,33.754478,33.870968,17.710903,317725
2003-08-20,33.799282,33.915771,33.718639,33.781361,17.664053,252774
2003-08-21,33.781361,33.808243,33.198925,33.396057,17.462572,774058
2003-08-22,33.557346,33.593189,33.324371,33.431900,17.481314,420955
2003-08-25,33.396057,33.440861,33.243729,33.342293,17.434460,172980
2003-08-26,33.109318,33.422939,32.974911,33.396057,17.462572,385913
2003-08-27,33.181004,33.288528,33.046597,33.261650,17.392292,743814
2003-08-28,33.109318,33.297489,33.046597,33.252689,17.387608,500191
2003-08-29,33.198925,33.324371,32.992832,33.127239,17.322010,965675
2003-09-02,33.064514,33.252689,32.992832,33.154121,17.336069,772495
2003-09-03,33.960571,34.121864,33.646954,33.897850,17.724958,630094
2003-09-04,33.978497,34.229389,33.969536,34.139786,17.851463,393613
2003-09-05,34.892471,35.179211,34.820789,35.017921,18.310638,802627
2003-09-08,35.179211,35.573479,35.179211,35.412186,18.516796,633330
2003-09-09,35.528675,35.698925,35.403225,35.555557,18.591761,630094
2003-09-10,35.618279,35.806454,35.501793,35.707886,18.671413,533336
2003-09-11,35.528675,35.913979,35.474911,35.770611,18.704212,525971
2003-09-12,35.483871,35.770611,35.421146,35.743729,18.690155,533002
2003-09-15,35.591396,35.788528,35.546597,35.734768,18.685467,362142
2003-09-16,35.797489,36.021503,35.743729,35.949821,18.797920,569272
2003-09-17,36.111111,36.182796,35.824371,35.824371,18.732325,536908
2003-09-18,35.931900,36.021503,35.689964,36.003586,18.826036,541818
2003-09-19,35.842293,36.155914,35.752689,36.039429,18.844774,642258
2003-09-22,35.681004,35.779572,35.304661,35.439068,18.530851,825728
2003-09-23,35.663082,35.788528,35.618279,35.636200,18.633928,494946
2003-09-24,34.775986,34.901436,34.274193,34.408604,17.992031,1505596
2003-09-25,34.677418,34.793907,34.435486,34.453403,18.015457,711896
2003-09-26,34.094982,34.390682,34.050179,34.238350,17.903004,593600
2003-09-29,34.274193,34.704300,34.256271,34.560932,18.071678,272416
2003-09-30,34.605736,34.910393,34.543011,34.802868,18.198185,423410
2003-10-01,35.241936,35.304661,34.946236,35.304661,18.460573,661900
2003-10-02,34.749104,35.376343,34.749104,35.215054,18.413717,1045692
2003-10-03,35.349461,35.465950,35.017921,35.125446,18.366859,676519
2003-10-06,34.919353,35.125446,34.865589,35.107529,18.357492,397742
2003-10-07,34.811829,34.973118,34.677418,34.901436,18.249722,434682
2003-10-08,35.573479,35.591396,34.946236,35.107529,18.357492,707767
2003-10-09,35.286739,35.896057,35.268818,35.672043,18.652674,1179277
2003-10-10,36.218639,36.388889,35.958782,36.254478,18.957224,3153816
2003-10-13,36.245522,36.469536,36.111111,36.335125,18.999393,1232287
2003-10-14,35.788528,36.200718,35.618279,36.200718,18.929111,958979
2003-10-15,35.528675,35.734768,35.403225,35.573479,18.601130,823050
2003-10-16,35.367386,36.200718,35.367386,35.618279,18.624559,956412
2003-10-17,35.483871,35.546597,35.250896,35.340504,18.479311,463475
2003-10-20,35.331539,35.976704,35.313622,35.931900,18.788548,997927
2003-10-21,35.376343,35.510754,35.286739,35.304661,18.460573,1056071
2003-10-22,35.304661,35.304661,34.731182,34.802868,18.198185,936324
2003-10-23,34.820789,35.053764,34.793907,34.901436,18.249722,872266
2003-10-24,34.946236,35.215054,34.901436,35.098564,18.352800,383792
2003-10-27,35.017921,35.107529,34.928314,34.946236,18.273151,430330
2003-10-28,34.731182,34.919353,34.614697,34.856632,18.226299,501307
2003-10-29,34.220428,34.354839,34.077061,34.211472,17.888948,556438
2003-10-30,34.453403,34.480286,34.077061,34.103943,17.832724,567932
2003-10-31,33.826164,34.399643,33.754478,34.381721,17.977972,1609495
2003-11-03,34.686378,34.686378,34.184589,34.318996,17.945175,801623
2003-11-04,33.960571,34.516129,33.602150,33.602150,17.570337,960095
2003-11-05,33.288528,33.494625,33.225807,33.369175,17.448515,863896
2003-11-06,33.422939,33.593189,33.234768,33.467743,17.500059,838339
2003-11-07,33.396057,33.906811,33.288528,33.736561,17.640621,848383
2003-11-10,33.736561,33.799282,33.405018,33.422939,17.476629,498629
2003-11-11,33.539429,33.915771,33.494625,33.781361,17.664053,506552
2003-11-12,34.292114,34.498207,34.220428,34.453403,18.015457,511463
2003-11-13,34.677418,35.600357,34.632614,35.519714,18.573019,3547206
2003-11-14,35.869175,36.738350,35.869175,36.612904,19.144644,4638431
2003-11-17,36.612904,36.827957,36.451614,36.639786,19.158697,2097410
2003-11-18,36.962364,37.168461,36.693546,36.872761,19.280523,1267441
2003-11-19,36.379929,36.657707,36.353046,36.603943,19.139957,1078837
2003-11-20,36.406811,37.258064,36.379929,37.034050,19.364861,1291100
2003-11-21,37.168461,37.446236,37.105736,37.401436,19.556959,1840842
2003-11-24,37.293907,37.535843,37.231182,37.410393,19.561642,1112875
2003-11-25,37.311829,37.365589,36.917564,36.944443,19.317999,1388750
2003-11-26,37.383514,38.064514,37.365589,37.831539,19.781858,774950
2003-11-28,37.724014,38.010754,37.724014,37.813622,19.772491,417830
2003-12-01,37.813622,37.965950,37.652328,37.948029,19.842772,740354
2003-12-02,37.903225,38.360214,37.750896,38.198925,19.973959,453654
2003-12-03,38.440861,38.870968,38.440861,38.772400,20.273827,1836601
2003-12-04,38.772400,38.826164,38.530464,38.620071,20.194178,2474507
2003-12-05,38.503586,38.718639,38.387096,38.548386,20.156694,513137
2003-12-08,38.700718,39.148746,38.664875,39.121864,20.456558,694375
2003-12-09,39.426521,39.534050,39.247311,39.381721,20.592438,1188428
2003-12-10,39.247311,39.417564,39.175629,39.274193,20.536213,1357949
2003-12-11,38.933693,39.444443,38.808243,39.435486,20.620550,775285
2003-12-12,39.292114,39.462364,39.229389,39.399643,20.601809,650963
2003-12-15,39.426521,39.641579,39.265232,39.426521,20.615860,694375
2003-12-16,39.471325,39.516129,39.274193,39.417564,20.611183,365378
2003-12-17,39.023296,39.175629,38.853046,39.014336,20.400335,842692
2003-12-18,39.157707,39.713261,39.157707,39.578854,20.695513,1078949
2003-12-19,39.336918,39.372761,39.148746,39.157707,20.475304,544273
2003-12-22,39.354839,39.578854,39.157707,39.310036,20.554955,517824
2003-12-23,39.184589,39.507168,39.103943,39.507168,20.658035,457337
2003-12-24,39.471325,39.784946,39.336918,39.731182,20.775171,167065
2003-12-26,39.784946,39.901436,39.740143,39.749104,20.784538,163829
2003-12-29,39.874554,40.089607,39.874554,40.017921,20.925100,211036
2003-12-30,40.188171,40.627239,40.188171,40.412186,21.131262,779080
2003-12-31,40.681004,41.218639,40.609318,41.120071,21.501415,542488
2004-01-02,41.129032,41.541218,41.120071,41.129032,21.506094,768701
2004-01-05,41.532257,41.935486,41.532257,41.935486,21.927786,1028840
2004-01-06,42.204300,42.338711,42.025089,42.249104,22.091772,796154
2004-01-07,42.159496,42.159496,41.711472,41.890682,21.904358,558112
2004-01-08,41.980286,42.025089,41.612904,41.854839,21.885616,1298578
2004-01-09,41.559139,42.114697,41.532257,41.774193,21.843447,584449
2004-01-12,41.783154,41.890682,41.711472,41.711472,21.810646,217174
2004-01-13,42.025089,42.114697,41.729389,41.836918,21.876247,281790
2004-01-14,42.132614,42.293907,41.917564,42.168461,22.049604,572843
2004-01-15,41.666668,41.684589,41.308243,41.308243,21.599808,796266
2004-01-16,40.958782,41.129032,40.681004,40.869175,21.370220,1201932
2004-01-20,41.514336,41.729389,41.379929,41.532257,21.716940,340603
2004-01-21,41.783154,42.168461,41.424732,42.069893,21.998064,1477919
2004-01-22,42.177418,42.652328,42.007168,42.132614,22.030859,2126426
2004-01-23,42.428314,42.562725,41.666668,42.043011,21.984013,1277262
2004-01-26,42.096775,42.186378,41.810036,42.016129,21.969952,397073
2004-01-27,41.953403,42.419353,41.935486,42.114697,22.021494,333126
2004-01-28,42.051971,42.249104,41.469536,41.487453,21.693512,419616
2004-01-29,41.801075,41.917564,41.487453,41.621864,21.763790,498629
2004-01-30,40.618279,40.681004,39.937275,40.456989,21.154696,1674558
2004-02-02,40.546597,40.958782,40.412186,40.716846,21.290569,1064441
2004-02-03,40.797489,40.806454,40.465950,40.519714,21.187485,921146
2004-02-04,40.985664,41.505375,40.976704,41.299282,21.595119,1107072
2004-02-05,41.854839,41.962364,41.424732,41.424732,21.660709,804413
2004-02-06,42.043011,42.473118,42.025089,42.204300,22.068342,631321
2004-02-09,42.473118,42.607529,42.249104,42.249104,22.091772,352768
2004-02-10,42.410393,42.670250,42.356632,42.517921,22.232338,445730
2004-02-11,42.383514,42.858421,42.231182,42.688171,22.321362,438700
2004-02-12,42.383514,42.526882,42.258064,42.383514,22.162052,1581818
2004-02-13,42.293907,42.365589,41.908604,42.231182,22.082405,775843
2004-02-17,42.222221,42.249104,41.989246,42.132614,22.030859,385690
2004-02-18,41.890682,41.899643,41.362007,41.362007,21.627916,782651
2004-02-19,41.129032,41.155914,40.385303,40.752689,21.309305,1713953
2004-02-20,40.770611,40.779572,40.224014,40.412186,21.131262,818251
2004-02-23,40.412186,40.582436,40.179211,40.483871,21.168747,960653
2004-02-24,40.008961,40.510754,39.973118,40.430107,21.524624,618487
2004-02-25,39.874554,40.089607,39.686378,40.053764,21.324263,2289474
2004-02-26,39.157707,39.578854,39.086021,39.426521,20.990324,2077434
2004-02-27,39.516129,39.820789,39.426521,39.560932,21.061886,1127048
2004-03-01,40.107529,40.241936,39.919353,40.098564,21.348114,878850
2004-03-02,39.802868,39.973118,39.381721,39.560932,21.061886,897152
2004-03-03,38.978497,39.569893,38.978497,39.444443,20.999865,1112317
2004-03-04,39.032257,39.659496,38.969536,39.560932,21.061886,588578
2004-03-05,39.426521,39.793907,39.381721,39.381721,20.966476,616702
2004-03-08,39.399643,39.596775,39.184589,39.184589,20.861526,698616
2004-03-09,39.444443,39.758064,39.247311,39.345879,20.947390,1264205
2004-03-10,39.336918,39.534050,39.130825,39.130825,20.832897,1025716
2004-03-11,38.781361,38.870968,37.670250,37.903225,20.179338,1692079
2004-03-12,37.679211,37.822582,37.500000,37.741936,20.093466,2131895
2004-03-15,38.082436,38.172043,37.580647,37.921146,20.188879,1794305
2004-03-16,37.965950,38.073479,37.804661,37.894264,20.174566,866686
2004-03-17,37.992832,38.109318,37.661289,37.930107,20.193645,2621707
2004-03-18,37.974911,38.431900,37.930107,38.216846,20.346306,740243
2004-03-19,38.216846,38.342293,37.992832,38.145161,20.308140,572396
2004-03-22,37.589607,37.598564,37.007168,37.007168,19.702282,969581
2004-03-23,37.706093,37.965950,37.553764,37.903225,20.179338,1138878
2004-03-24,37.903225,37.956989,37.249104,37.517921,19.974207,1928671
2004-03-25,38.082436,38.458782,38.019714,38.261650,20.370155,1173139
2004-03-26,38.055557,38.136200,37.661289,37.930107,20.193645,1371787
2004-03-29,37.634411,38.145161,37.500000,37.948029,20.203190,451980
2004-03-30,37.679211,38.118279,37.634411,38.064514,20.265207,726181
2004-03-31,38.028675,38.243729,37.992832,38.172043,20.322454,777406
2004-04-01,38.422939,38.888889,38.351254,38.844086,20.680239,940007
2004-04-02,38.118279,38.216846,37.894264,38.064514,20.265207,1197245
2004-04-05,37.562725,38.297489,37.544804,38.216846,20.346306,718034
2004-04-06,38.216846,38.476704,38.082436,38.396057,20.441715,656543
2004-04-07,38.620071,39.068100,38.557346,38.870968,20.694553,790128
2004-04-08,39.068100,39.139786,38.745522,38.808243,20.661160,826175
2004-04-12,38.888889,38.969536,38.413979,38.539429,20.518045,785441
2004-04-13,37.831539,37.885303,37.401436,37.508961,19.969433,1232064
2004-04-14,37.724014,37.965950,37.553764,37.912186,20.184107,1617307
2004-04-15,38.664875,39.408604,38.584229,39.381721,20.966476,1101269
2004-04-16,39.202511,39.623657,39.086021,39.354839,20.952158,638910
2004-04-19,39.516129,39.713261,39.435486,39.695339,21.133440,476644
2004-04-20,38.888889,39.498207,38.844086,38.933693,20.727951,1164100
2004-04-21,39.202511,39.560932,39.112904,39.256271,20.899687,710557
2004-04-22,38.028675,38.503586,38.028675,38.485664,20.489420,1715404
2004-04-23,37.992832,38.207886,37.634411,38.019714,20.241354,1462072
2004-04-26,40.071686,40.071686,39.659496,40.026882,21.309952,3325680
